strength_to_weight_pullup,strength_to_weight_maxhang,strength_to_weight_weightpull,exp,continuous,repeaters1,max_sport_numeric
0.1574730444177697,1.1031746031746033,1.1984126984126984,2.0,16.0,36.0,3.0
0.4072232868383089,1.3312101910828025,1.6369426751592355,7.0,49.0,213.0,13.0
0.0976731541325407,1.3164556962025318,1.2341772151898736,7.0,26.0,115.0,9.0
0.2775049454075382,1.3076923076923077,1.5874125874125875,3.0,52.0,113.0,9.0
0.2084370478838842,1.0727272727272728,1.3272727272727274,6.0,23.0,48.0,9.0
0.2677041755102085,1.2714285714285714,1.4714285714285715,5.0,26.0,81.0,9.0
0.2351597463305361,1.3333333333333337,1.48,7.0,46.0,125.0,11.0
0.2696301048304258,1.287769784172662,1.539568345323741,7.0,39.5,125.0,9.0
0.3129141785849875,1.6258064516129034,1.8516129032258064,5.0,66.0,110.0,9.0
0.4199281184473858,1.6285714285714286,1.6285714285714286,5.0,52.0,173.0,9.0
0.1637719661944804,1.3142857142857145,1.457142857142857,7.0,32.0,120.0,13.0
0.2617989363445421,1.1875,1.71875,7.0,34.0,124.0,13.0
0.213350576307946,1.6774193548387095,1.7096774193548387,6.0,57.0,188.0,9.0
0.2261151407024385,1.5982905982905982,1.4273504273504274,3.0,67.0,189.0,13.0
0.1234588668235314,1.288,1.32,5.0,21.0,90.0,11.0
0.2523363241875104,1.3493975903614457,1.5120481927710845,7.0,43.0,157.0,9.0
0.3275439323889609,1.5714285714285714,1.7885714285714285,8.0,58.0,210.0,15.0
0.214735969660595,1.37012987012987,1.538961038961039,4.0,45.0,121.0,7.0
0.2940525793357272,1.7407407407407407,1.6296296296296298,3.0,50.0,109.8,9.0
0.460966548204744,1.2727272727272727,1.5454545454545454,3.0,30.0,107.2,9.0
0.1971613726856628,1.4065040650406504,1.3658536585365852,3.0,35.0,110.0,9.0
0.146974841456585,1.2592592592592593,1.3703703703703702,5.0,36.0,110.0,5.0
0.2819866144225178,1.4069767441860466,1.6569767441860466,4.0,34.0,184.0,11.0
0.165051960994026,1.1871657754010696,1.427807486631016,4.0,23.7,86.0,9.0
0.2372062314647416,1.3639240506329111,1.5253164556962024,3.0,46.0,130.0,7.0
0.1310856694072245,1.135135135135135,1.2702702702702702,5.0,33.0,90.0,5.0
0.152627719974146,1.2692307692307692,1.2692307692307692,4.0,34.0,105.0,11.0
0.1945255254572449,1.576470588235294,1.488235294117647,7.0,59.0,223.0,13.0
0.0752797968436167,1.2439024390243902,1.2146341463414634,7.0,26.0,25.0,9.0
0.1494659404643237,1.2966101694915255,1.1949152542372885,7.0,26.0,75.0,9.0
0.2417973198156721,1.3225806451612905,1.5806451612903227,4.0,40.0,112.0,11.0
0.201730174548254,1.457516339869281,1.6535947712418302,7.0,55.0,200.0,13.0
0.2792521987675116,1.5799999999999998,1.8,7.0,54.0,195.0,13.0
0.154169414115299,1.5594405594405594,1.4545454545454546,4.8,25.0,51.0,5.0
0.3429412967320318,1.7407407407407407,1.777777777777778,6.0,60.0,252.0,9.0
0.0734874207282925,1.4,1.2666666666666668,3.0,38.0,106.0,7.0
0.0951635664107385,1.1079136690647482,1.2158273381294966,6.0,31.0,75.0,11.0
0.1603361906799109,1.2545454545454544,1.4545454545454546,3.0,28.0,117.0,7.0
0.2066833707983227,1.4375,1.6249999999999998,7.0,52.0,103.0,11.0
0.2236573674339337,1.434782608695652,1.2681159420289854,2.0,35.0,77.4,7.0
0.088184904873951,1.1800000000000002,1.1333333333333333,7.0,29.0,83.0,7.0
0.2129465032467567,1.5227272727272727,1.5397727272727273,6.0,72.0,186.0,11.0
0.2776191449735495,1.6666666666666667,1.5925925925925926,3.0,41.0,150.0,9.0
0.1695863555268289,1.1,1.253846153846154,4.0,22.0,74.0,5.0
0.1959664552754467,1.4166666666666663,1.638888888888889,3.0,34.0,64.0,9.0
0.0443883749365525,1.2080536912751678,1.2348993288590604,5.0,37.0,196.0,5.0
0.2307692307692307,1.0967741935483872,1.0,4.0,12.0,51.0,1.0
0.2244226621043663,1.4491017964071855,1.5688622754491015,7.0,63.0,184.0,13.0
0.2015654968547452,1.0,1.6057142857142856,6.0,47.0,89.0,9.0
0.307311032136496,1.6666666666666667,1.6666666666666667,8.0,58.0,249.0,9.0
0.2204622621848775,1.5357142857142856,1.5,8.0,58.0,175.0,13.0
0.2498572304761946,1.4,1.413333333333333,7.0,44.5,118.0,11.0
0.1911522504493158,1.5202312138728324,1.5202312138728324,5.0,53.0,106.0,11.0
0.3121589553060213,1.7964601769911503,1.5398230088495577,7.0,74.0,263.0,11.0
0.4025832613810807,1.869565217391304,1.6521739130434785,7.0,75.0,197.0,11.0
0.2150851338389049,1.4573170731707317,1.3658536585365857,7.0,59.0,147.0,11.0
0.2261151407024385,1.3717948717948718,1.4807692307692306,7.0,38.0,182.0,11.0
0.1981683255594405,1.095505617977528,1.4213483146067416,3.0,27.0,37.0,9.0
0.0925016484691794,1.0769230769230769,1.153846153846154,7.0,18.0,44.0,9.0
0.1587328287731118,1.24,1.48,6.0,35.0,83.0,15.0
0.3982544091081659,1.3548387096774193,1.741935483870968,6.0,45.0,70.0,11.0
0.1672472333816312,1.3793103448275863,1.3448275862068966,8.0,42.0,139.0,9.0
0.299948656033847,1.6870748299319729,1.619047619047619,3.0,57.0,126.0,11.0
0.2064253391244172,1.4369538077403246,1.5617977528089888,6.0,46.0,116.0,13.0
0.2466710625844784,1.6293706293706296,1.5594405594405594,6.0,55.0,180.0,15.0
0.0537712834597262,1.0612005365526491,1.1123956294846704,5.0,13.0,41.0,5.0
0.1905229426289065,1.2777777777777777,1.432098765432099,5.0,47.0,89.0,13.0
0.2939496829131701,1.3871601160080422,1.6275318043520808,4.0,39.2,111.2,11.0
0.2393590275150099,1.6285714285714286,1.6571428571428573,7.0,67.0,224.0,17.0
0.2234414819441326,1.358108108108108,1.4189189189189189,7.0,44.0,158.0,11.0
0.4409245243697551,1.6,1.7307692307692308,8.0,78.0,205.0,15.0
0.1787531855553061,1.2364864864864864,1.4797297297297298,7.0,33.0,115.0,17.0
0.0681842047994466,1.0,1.1804123711340206,7.0,10.0,16.0,11.0
0.1574730444177697,1.3316326530612244,1.433673469387755,7.0,55.0,190.0,13.0
0.1428571428571428,1.0,1.0,7.0,10.0,24.0,7.0
0.2672269844665182,1.303030303030303,1.4545454545454546,4.0,30.0,150.0,5.0
0.1695863555268288,1.3681318681318682,1.5494505494505495,7.0,37.0,107.0,11.0
0.2683888409207205,1.4608695652173913,1.3304347826086955,4.0,62.0,266.0,13.0
0.1153581604455754,1.0436046511627906,1.2034883720930232,6.0,15.0,44.0,9.0
0.1714706483660159,1.3333333333333333,1.4444444444444444,6.0,35.0,87.0,9.0
0.168688844367693,1.3373716763374353,1.618504112733533,8.0,47.0,94.0,13.0
0.1347269380018696,1.1388888888888888,1.3555555555555554,6.0,21.0,72.0,3.0
0.1489609879627551,1.2195945945945943,1.3547297297297296,8.0,27.0,86.0,9.0
0.0976731541325407,1.0158227848101269,1.3322784810126582,4.0,13.0,42.0,9.0
0.1672472333816312,1.4482758620689653,1.4482758620689653,7.0,50.0,126.0,5.0
0.1747566712441102,1.2195121951219514,1.396341463414634,7.0,18.0,53.0,13.0
0.2449580690943084,1.5,1.6944444444444444,3.0,56.0,103.0,9.0
0.0456128818313539,1.0,1.089655172413793,4.0,8.0,20.0,3.0
0.1656652837227403,1.260115606936416,1.317919075144509,3.0,45.0,180.0,9.0
0.2004202383498887,1.4242424242424243,1.3333333333333337,7.0,53.0,143.0,11.0
0.2166392171758912,1.5202312138728324,1.606936416184971,7.0,62.0,196.0,13.0
0.4239658888170722,1.3846153846153846,1.6730769230769231,7.0,52.0,152.2,15.0
0.1870588891265628,1.5454545454545454,1.4545454545454546,7.0,62.0,140.0,9.0
0.1992879206190983,1.3728813559322035,1.7457627118644068,4.0,55.0,140.0,9.0
0.1950993470662633,1.353982300884956,1.3185840707964602,3.0,45.0,110.0,4.0
0.2015654968547452,1.3142857142857145,1.542857142857143,6.0,45.0,115.0,11.0
0.313156622421701,1.2272727272727273,1.3977272727272727,7.0,26.0,65.0,11.0
0.3040858788756932,1.3655172413793104,1.482758620689655,2.0,36.0,90.0,9.0
0.1804472695649723,1.5633802816901408,1.352112676056338,5.0,52.0,123.0,9.0
0.2348118768833015,1.532544378698225,1.532544378698225,7.0,62.0,163.0,7.0
0.2502544597774285,1.5945945945945943,1.67027027027027,3.0,61.0,85.0,9.0
0.1520429394378466,1.2528735632183907,1.511494252873563,4.0,24.0,64.0,5.0
0.2802486383706071,1.4661016949152543,1.5254237288135593,7.0,43.0,261.0,15.0
0.1870588891265628,1.6060606060606062,1.6363636363636362,6.0,52.0,120.0,11.0
0.2085453831478571,1.2702702702702704,1.5405405405405403,7.0,38.0,95.0,9.0
0.308338828230598,1.4475524475524475,1.6923076923076923,4.0,58.0,125.0,11.0
0.0222689153722098,1.0151515151515151,1.0757575757575757,4.0,3.0,37.0,5.0
0.2677041755102085,1.3928571428571428,1.5785714285714283,4.0,45.0,85.0,9.0
0.308338828230598,1.4475524475524475,1.6923076923076923,4.0,58.0,125.0,11.0
0.2299299666958845,1.49079754601227,1.4846625766871164,7.0,56.0,185.0,9.0
0.2074938938210612,1.323529411764706,1.4705882352941178,7.0,33.0,150.0,13.0
0.1685887887296122,1.4411764705882353,1.4411764705882353,7.0,61.0,175.0,11.0
0.1007187999829389,1.2791878172588833,1.2791878172588833,7.0,38.0,74.0,9.0
0.2016423129739734,1.4268292682926829,1.396341463414634,7.0,53.0,154.0,11.0
0.1443502907162888,1.261904761904762,1.3928571428571428,7.0,31.0,123.0,13.0
0.2074938938210612,1.2941176470588236,1.4705882352941178,4.0,61.0,130.0,15.0
0.2074938938210612,1.2941176470588236,1.4705882352941178,4.0,61.0,130.0,15.0
0.2645547146218531,1.2866666666666666,1.4666666666666668,7.0,42.0,104.0,11.0
0.2645547146218531,1.3,1.6333333333333333,2.0,27.4,51.0,9.0
0.3314138581864173,1.607843137254902,1.862745098039216,6.0,86.0,220.0,11.0
0.2204622621848775,1.3076923076923077,1.5076923076923077,2.0,30.0,103.0,4.0
0.1574730444177697,1.7142857142857142,1.2857142857142858,5.0,60.0,130.0,11.0
0.3496987607070472,1.0413793103448277,1.5310344827586206,1.0,16.29,35.0,4.0
0.312712428631032,1.283687943262411,1.283687943262411,4.0,70.0,252.0,13.0
0.1889676533013236,1.3214285714285714,1.2857142857142856,4.0,47.0,117.0,11.0
0.1603361906799109,1.2121212121212122,1.3333333333333337,5.0,33.0,84.0,11.0
0.3592718346716523,1.777777777777778,1.814814814814815,7.0,60.0,280.0,11.0
0.1494659404643237,1.1271186440677965,1.3898305084745763,6.0,21.0,150.0,5.0
0.2574741748144555,1.4744525547445255,1.5474452554744524,7.0,46.0,179.0,13.0
0.2939496829131701,1.5185185185185186,1.814814814814815,7.0,50.0,120.0,15.0
0.1328085916776371,1.2710843373493976,1.3734939759036142,8.0,30.0,120.0,9.0
0.2417973198156721,1.2258064516129032,1.5483870967741935,4.0,32.0,93.0,9.0
0.2939496829131701,1.5185185185185186,1.814814814814815,7.0,50.0,120.0,15.0
0.3391727110536578,1.5384615384615383,1.8846153846153848,3.0,65.0,7.0,5.0
0.1234588668235314,1.28,1.176,7.0,55.0,164.0,13.0
0.4249874933684386,1.4518072289156625,1.813253012048193,4.0,51.0,240.0,11.0
0.2342411535714324,1.43125,1.65,5.0,46.2,101.0,7.0
0.4543878686253201,1.3893129770992367,1.648854961832061,7.0,94.0,94.0,9.0
0.2025869436293469,1.4864864864864866,1.5405405405405403,3.0,46.0,93.0,9.0
0.2610737315347234,1.756578947368421,1.5723684210526316,7.0,70.0,167.0,4.0
0.2755778277310969,1.375,1.4375,7.0,44.7,146.8,13.0
0.0576371927280725,1.0326797385620916,1.065359477124183,6.0,12.0,24.0,5.0
0.2004202383498887,1.4545454545454546,1.3636363636363638,7.0,52.0,145.0,11.0
0.2204622621848775,1.2,1.5833333333333337,3.0,25.0,67.0,9.0
0.2505252979373608,1.2840909090909092,1.5227272727272727,2.0,30.0,111.0,7.0
0.2112213290394036,1.598802395209581,1.479041916167665,7.0,27.0,80.0,13.0
0.1336134922332591,1.121212121212121,1.2777777777777777,5.0,28.0,58.8,7.0
0.3029252457502134,1.618320610687023,1.648854961832061,7.0,53.0,102.0,9.0
0.0871884652708555,1.1751412429378532,1.2937853107344632,7.0,25.0,64.0,9.0
0.1695863555268289,1.223076923076923,1.2923076923076924,7.0,33.0,93.0,13.0
0.1959664552754467,1.3333333333333333,1.5555555555555554,7.0,36.0,165.0,11.0
0.1959664552754467,1.4444444444444446,1.5925925925925926,7.0,38.0,113.0,17.0
0.0524910148059232,1.0595238095238095,1.0595238095238095,7.0,13.0,20.0,4.0
0.2004202383498887,1.0727272727272728,1.3939393939393938,3.0,14.0,39.0,4.0
0.1905229426289065,1.339506172839506,1.5555555555555556,4.0,51.0,340.0,11.0
0.2141633404081667,1.354285714285714,1.5714285714285714,3.0,32.0,116.0,4.0
0.3107186245558677,1.4161073825503354,1.7046979865771812,4.0,60.6,123.0,7.0
0.2109879455893046,1.2495115592619714,1.3246178992588225,3.0,38.6,104.2,9.0
0.1889676533013236,1.4,1.4285714285714284,7.0,53.0,130.0,13.0
0.1685061876572312,1.464968152866242,1.4458598726114649,7.0,65.0,175.0,13.0
0.214735969660595,1.3896103896103895,1.3896103896103895,7.0,35.0,150.0,15.0
0.1290510803033429,1.195121951219512,1.4878048780487805,4.0,22.0,57.6,7.0
0.1796359173358261,1.1555555555555554,1.3407407407407408,3.0,27.0,43.0,9.0
0.2584729970443392,1.517241379310345,1.5517241379310347,8.0,56.0,174.0,13.0
0.1849038328002199,1.3870967741935485,1.5483870967741935,8.0,49.0,96.0,15.0
0.201730174548254,1.2941176470588236,1.3594771241830066,3.0,47.0,147.0,9.0
0.2723357356401428,1.6176470588235294,1.6176470588235294,4.0,79.0,115.0,9.0
0.4279561560059388,1.7058823529411764,1.8529411764705883,5.0,60.4,183.0,11.0
0.1385762790876373,1.2285714285714286,1.354285714285714,5.0,35.0,63.0,3.0
0.1695863555268289,1.5128205128205128,1.6730769230769231,5.0,50.0,87.0,15.0
0.1503151787624165,1.4545454545454546,1.5397727272727273,7.0,60.0,157.0,13.0
0.2519568710684315,1.4285714285714286,1.5357142857142856,7.0,59.0,136.0,9.0
0.0995636022770414,1.4193548387096775,1.2903225806451613,7.0,65.0,134.0,13.0
0.1945255254572449,1.5,1.3529411764705883,7.0,62.0,146.0,11.0
0.1812018593300363,1.5616438356164384,1.6369863013698631,5.0,60.0,13.0,4.0
0.2417973198156721,1.064516129032258,1.5483870967741935,4.0,22.0,50.0,5.0
0.1732203488595466,1.3785714285714286,1.25,7.0,42.0,75.0,11.0
0.2408411267565889,1.46218487394958,1.3781512605042017,4.0,65.0,215.0,13.0
1.4,1.4,1.4,5.0,30.0,120.0,16.0
1.4,1.4,1.4,5.0,30.0,120.0,13.0
2.025641025641025,3.5641025641025643,3.6666666666666665,1.0,200.0,1000.0,0.0
1.1310043668122272,1.0,1.0,1.0,2.0,10.0,5.0
1.4545454545454546,1.4545454545454546,1.9090909090909087,5.0,10.0,120.0,9.0
0.2666666666666666,0.0933333333333333,0.36,2.0,10.0,30.0,5.0
0.1568627450980392,0.5228758169934641,0.3006535947712418,5.0,60.0,120.0,0.0
0.25,0.25,0.5,3.0,20.0,120.0,0.0
0.3225806451612903,0.4838709677419355,0.5645161290322581,3.0,30.0,120.0,10.0
0.1714285714285714,0.3,0.4285714285714285,10.0,20.0,240.0,16.0
0.1,1.0,1.0,5.0,10.0,120.0,8.0
0.1,1.0,1.0,5.0,10.0,120.0,8.0
0.1,1.0,1.0,5.0,10.0,120.0,8.0
0.273972602739726,0.273972602739726,0.547945205479452,7.0,70.0,180.0,16.0
0.8823529411764706,0.9803921568627452,0.7843137254902024,13.0,90.0,90.0,17.0
0.2142857142857142,0.8214285714285714,0.6142857142857143,10.0,45.0,120.0,0.0
0.015267175572519,1.0,1.0,1.5,8.0,120.0,7.0
0.1014492753623188,0.0869565217391304,0.144927536231884,1.0,30.0,120.0,9.0
0.1686746987951807,0.1686746987951805,0.2891566265060241,9.0,60.0,120.0,9.0
0.0701754385964912,0.2631578947368421,0.0701754385964912,5.0,50.0,120.0,7.0
0.2391304347826087,0.217391304347826,0.3260869565217391,3.0,30.0,120.0,12.0
0.2967778405879027,0.4804974561899378,0.6359525155455059,2.0,60.0,70.0,8.0
0.2967778405879027,0.4804974561899378,0.6359525155455059,2.0,60.0,70.0,8.0
0.2941176470588235,0.9852941176470588,0.8088235294117647,15.0,45.0,100.0,22.0
0.2,0.1999999999999997,0.600000000000001,2.0,30.0,120.0,12.0
0.2542372881355932,0.711864406779661,0.5084745762711864,8.0,60.0,350.0,15.0
0.3076923076923077,0.1538461538461538,0.6153846153846154,1.0,30.0,120.0,0.0
0.1428571428571428,0.1428571428571428,0.1428571428571428,5.0,30.0,120.0,15.0
0.1612903225806451,0.5118279569892473,0.4623655913978494,10.0,60.0,240.0,17.0
0.2133409187882236,0.142227279192149,0.3057886502631204,1.5,45.0,120.0,13.0
0.3846153846153846,0.4487179487179487,0.8974358974358975,10.0,30.0,120.0,18.0
0.2597402597402597,0.2337662337662337,0.5194805194805194,5.0,30.0,90.0,15.0
0.1621621621621621,0.1351351351351351,0.3243243243243243,3.0,15.0,60.0,0.0
0.1276595744680851,0.2241134751773046,0.3531914893617021,3.5,25.0,115.0,10.0
0.2702702702702703,0.2364864864864864,0.6081081081081081,6.0,30.0,120.0,14.0
0.3424657534246575,0.410958904109589,0.4794520547945205,1.5,90.0,120.0,0.0
0.2142857142857142,0.3857142857142857,0.6428571428571429,9.5,30.0,120.0,7.0
0.2142857142857142,0.3857142857142857,0.6428571428571429,9.5,31.0,120.0,8.0
0.2816901408450704,0.3169014084507042,0.4929577464788732,2.5,30.0,90.0,11.0
0.2571428571428571,0.2857142857142857,0.4285714285714285,3.0,40.0,120.0,12.0
0.2758620689655172,0.4689655172413793,0.4689655172413793,8.0,30.0,120.0,12.0
0.087719298245614,0.3508771929824561,0.1403508771929824,12.0,30.0,120.0,15.0
0.0855614973262032,0.106951871657754,0.2663101604278075,2.0,30.0,120.0,0.0
0.3333333333333333,0.9722222222222222,0.1388888888888889,4.0,75.0,180.0,13.0
0.0758293838862559,0.0947867298578199,0.0947867298578199,6.0,17.0,60.0,9.0
0.1162790697674418,0.1162790697674418,0.2558139534883721,9.0,10.0,50.0,7.0
0.1538461538461538,0.3205128205128205,0.3205128205128205,1.2,30.0,120.0,8.0
0.3012048192771084,0.3614457831325301,0.6024096385542169,4.0,30.0,120.0,8.0
0.2238805970149253,0.3283582089552239,0.5223880597014925,3.0,30.0,120.0,11.0
0.2727272727272727,0.3333333333333333,0.5303030303030303,3.0,20.0,150.0,17.0
0.3174603174603174,0.238095238095238,0.9523809523809524,1.0,20.0,119.0,0.0
0.1769911504424778,0.1769911504424778,0.3539823008849557,1.0,30.0,120.0,8.0
0.1358024691358024,1.0,1.0617283950617284,3.0,10.0,120.0,3.0
0.2537313432835821,1.373134328358209,1.2985074626865671,1.0,56.0,124.0,8.0
0.1142857142857142,1.2142857142857142,1.0,9.0,10.0,120.0,8.0
0.1343283582089552,1.0,1.0,5.0,2.0,23.0,9.0
0.1022727272727272,1.0,1.2840909090909092,2.0,10.0,120.0,11.0
0.0339172711053657,1.0,1.0,1.0,7.0,15.0,8.0
0.0857843137254902,1.0,1.0,6.0,13.0,23.0,13.0
0.0339172711053657,1.0,1.0,6.0,7.0,15.0,18.0
0.2222222222222222,1.0,1.0,1.0,2.0,23.0,13.0
0.0590551181102362,1.0,1.0,3.0,2.0,23.0,11.0
0.1428571428571428,1.0,1.0,1.0,2.0,23.0,9.0
0.25,1.22,1.4,4.0,31.0,62.0,13.0
0.1666666666666666,1.75,1.0,3.0,10.0,120.0,13.0
0.1219512195121951,1.1219512195121952,1.1829268292682926,3.0,10.0,120.0,12.0
0.303030303030303,1.0,1.0,8.0,2.0,23.0,17.0
0.1739130434782608,1.2028985507246377,1.144927536231884,12.0,47.0,45.0,19.0
0.0979791794243723,1.6073170731707318,1.0,4.0,60.0,130.0,16.0
0.0943396226415094,1.0,1.0,4.0,2.0,23.0,9.0
0.2,1.0,1.297872340425532,8.0,9.0,10.0,15.0
0.1643835616438356,1.0,1.0,2.0,2.0,23.0,11.0
0.12,1.0,1.25,2.0,10.0,120.0,13.0
0.2166666666666666,1.5,1.5833333333333333,4.0,53.0,165.0,9.0
0.3720930232558139,1.3488372093023255,1.755813953488372,2.0,45.0,70.0,11.0
0.3472222222222222,1.8611111111111112,1.7638888888888888,15.0,86.0,275.0,19.0
0.25,1.0,1.0,1.0,2.0,23.0,13.0
0.131578947368421,1.0,1.0,5.0,2.0,23.0,14.0
0.1412429378531073,1.0,1.1977401129943503,4.0,3.0,22.0,15.0
0.2560455192034139,1.0,1.7112375533428166,0.0,10.0,24.0,3.0
0.125,1.0,1.0,2.0,2.0,23.0,7.0
0.0339172711053657,1.0,1.0,3.0,7.0,15.0,13.0
0.0755813953488372,1.2906976744186047,1.0,8.0,10.0,120.0,17.0
0.2531645569620253,1.0,1.0,2.0,2.0,23.0,13.0
0.2307692307692307,1.0,1.0,1.0,13.0,23.0,9.0
0.2758620689655172,1.5310344827586206,1.4137931034482758,2.0,37.0,105.0,15.0
0.2191780821917808,1.0,1.0,0.0,2.0,23.0,3.0
0.0125978379590494,1.0,1.0,3.0,2.0,23.0,9.0
0.1518987341772152,1.0632911392405062,1.1898734177215189,3.0,13.0,106.0,9.0
0.0339172711053657,1.0,1.0,1.0,7.0,15.0,8.0
0.0869565217391304,1.0,1.0,5.0,2.0,23.0,13.0
0.0339172711053657,1.0,1.0,3.0,7.0,15.0,15.0
0.0339172711053657,1.0,1.0,3.0,7.0,15.0,17.0
0.0339172711053657,1.0,1.0,3.0,7.0,15.0,11.0
0.25,1.1805555555555556,1.4444444444444444,10.0,37.0,74.0,17.0
0.1666666666666666,1.726027397260274,1.0,7.0,60.0,130.0,20.0
0.1578947368421052,1.5,1.0,15.0,10.0,120.0,17.0
0.1388888888888889,1.0,1.0,2.0,2.0,23.0,12.0
0.5232558139534884,1.0,1.0,1.0,2.0,23.0,20.0
0.2666666666666666,1.0,1.2666666666666666,12.0,4.0,48.0,16.0
0.2033898305084746,1.1694915254237288,1.847457627118644,3.0,34.0,124.0,13.0
0.3571428571428571,1.8,1.7857142857142858,15.0,60.0,280.0,21.0
0.0508474576271186,1.0,1.0,1.0,2.0,23.0,11.0
0.0339172711053657,1.0,1.0,5.0,7.0,15.0,14.0
0.16,1.0,1.6,6.0,47.0,24.0,8.0
0.0153846153846153,1.0,1.0,5.0,2.0,23.0,8.0
0.2054794520547945,1.3972602739726028,1.547945205479452,4.0,49.0,96.0,15.0
0.027027027027027,1.0,1.0,3.0,2.0,23.0,13.0
0.150375939849624,1.0,1.0,11.0,13.0,23.0,12.0
0.0919540229885057,1.0,1.0,1.0,2.0,23.0,9.0
0.1621621621621621,1.4054054054054057,1.608108108108108,2.0,34.0,64.0,12.0
0.0339172711053657,1.0,1.0,0.0,7.0,15.0,9.0
0.1643835616438356,1.0,1.0,15.0,2.0,23.0,20.0
0.2555555555555555,1.0,1.3888888888888888,3.0,15.0,24.0,13.0
0.0339172711053657,1.0,1.0,6.0,7.0,15.0,9.0
0.352112676056338,1.0,1.4507042253521127,15.0,16.29,35.0,18.0
0.3492063492063492,1.5555555555555556,1.3174603174603174,15.0,37.0,105.0,15.0
0.2564102564102564,1.448717948717949,1.3846153846153846,4.0,65.0,215.0,14.0
0.2564102564102564,1.0,1.0,3.0,2.0,23.0,9.0
0.0339172711053657,1.0,1.0,15.0,7.0,15.0,14.0
0.0339172711053657,1.0,1.0,2.0,7.0,15.0,14.0
0.1518987341772152,1.0,1.0,13.0,2.0,23.0,18.0
0.0919540229885057,1.0,1.2873563218390804,1.0,10.0,120.0,3.0
0.2714285714285714,1.0,1.0,0.0,2.0,23.0,9.0
0.1470588235294117,1.0,1.0,4.0,13.0,23.0,13.0
